source;APs;original NL;original LTL;Spot LTL;lifted_LTL
warehouse.jsonl;"['get_help', '""search(skateboard)""', '""search(aeroplane)""']";Whenever search the skateboard and search the aeroplane are equal, search the aeroplane and get_help are equal as well.;"G ( ( ""search(skateboard)"" <-> ""search(aeroplane)"" ) -> ( ""search(aeroplane)"" <-> ""get_help"" ) )";"G((""search(aeroplane)"" <-> ""search(skateboard)"") -> (get_help <-> ""search(aeroplane)""))";G((ap_2 <-> ap_1) -> (ap_0 <-> ap_2))
warehouse.jsonl;['get_help'];You must always avoid requesting assistance.;"G ( ! ""get_help"" )";G!get_help;G!ap_0
warehouse.jsonl;"['get_help', 'idle', '""pickup(boat)""']";If every idle is eventually followed by pickuping the boat, then get_help must occur infinitely often.;"G ( ""idle"" -> F ""pickup(boat)"" ) -> G F ""get_help""";"G(idle -> F""pickup(boat)"") -> GFget_help";G(ap_1 -> Fap_2) -> GFap_0
warehouse.jsonl;"['idle', '""search(handbag)""']";Whenever search the handbag holds, idle holds exactly three steps later.;"G ( ""search(handbag)"" -> X ( X ( X ""idle"" ) ) )";"G(""search(handbag)"" -> XXXidle)";G(ap_1 -> XXXap_0)
warehouse.jsonl;"['get_help', '""pickup(scissors)""']";Whenever pickup the scissors holds, eventually get_help will hold.;"G ( ""pickup(scissors)"" -> F ""get_help"" )";"G(""pickup(scissors)"" -> Fget_help)";G(ap_1 -> Fap_0)
warehouse.jsonl;"['""pickup(boat)""', '""deliver(vase,shelf)""']";Globally, it is not the case that both pickup the boat and deliver the vase to the shelf hold simultaneously.;"G ( ! ( ""pickup(boat)"" & ""deliver(vase,shelf)"" ) )";"G!(""deliver(vase,shelf)"" & ""pickup(boat)"")";G!(ap_1 & ap_0)
warehouse.jsonl;['idle'];The system must always avoid standing by.;"G ( ! ""idle"" )";G!idle;G!ap_0
warehouse.jsonl;"['idle', '""pickup(oven)""', '""pickup(bird)""']";Whenever neither pickup the oven nor pickup the bird holds, idle eventually holds.;"G ( ! ( ""pickup(oven)"" & ""pickup(bird)"" ) -> F ""idle"" )";"G(!(""pickup(bird)"" & ""pickup(oven)"") -> Fidle)";G(!(ap_2 & ap_1) -> Fap_0)
warehouse.jsonl;['idle'];Remain still should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""idle"" & X ""idle"" ) )";!G!(idle & Xidle);!G!(ap_0 & Xap_0)
warehouse.jsonl;"['""pickup(skateboard)""']";This controller must eventually, avoid pickuping the skateboard.;"F ( ! ""pickup(skateboard)"" )";"F!""pickup(skateboard)""";F!ap_0
warehouse.jsonl;"['""pickup(cell_phone)""', '""search(motorbike)""', '""deliver(bed,shelf)""']";Whenever neither pickup the cell_phone nor search the motorbike holds, deliver the bed to the shelf eventually holds.;"G ( ! ( ""pickup(cell_phone)"" & ""search(motorbike)"" ) -> F ""deliver(bed,shelf)"" )";"G(!(""pickup(cell_phone)"" & ""search(motorbike)"") -> F""deliver(bed,shelf)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['""search(toothbrush)""', '""pickup(bus)""']";You must always have either search the toothbrush or pickup the bus.;"G ( ""search(toothbrush)"" | ""pickup(bus)"" )";"G(""pickup(bus)"" | ""search(toothbrush)"")";G(ap_1 | ap_0)
warehouse.jsonl;"['""pickup(motorbike)""']";Retrieve the motorbike holds at all times.;"G ""pickup(motorbike)""";"G""pickup(motorbike)""";Gap_0
warehouse.jsonl;"['idle', '""pickup(mouse)""']";Every idle is directly followed by picking up the mouse in the next step.;"G ( ""idle"" -> X ""pickup(mouse)"" )";"G(idle -> X""pickup(mouse)"")";G(ap_0 -> Xap_1)
warehouse.jsonl;"['""pickup(bus)""', '""pickup(bird)""', '""pickup(skateboard)""']";If every pickup the bus is eventually followed by picking up the bird, then pickup the skateboard must occur infinitely often.;"G ( ""pickup(bus)"" -> F ""pickup(bird)"" ) -> G F ""pickup(skateboard)""";"G(""pickup(bus)"" -> F""pickup(bird)"") -> GF""pickup(skateboard)""";G(ap_0 -> Fap_1) -> GFap_2
warehouse.jsonl;"['get_help', '""deliver(train,shelf)""']";Deliver the train to the shelf and get_help are mutually exclusive at all times.;"G ! ( ""deliver(train,shelf)"" & ""get_help"" )";"G!(""deliver(train,shelf)"" & get_help)";G!(ap_1 & ap_0)
warehouse.jsonl;"['get_help', '""pickup(umbrella)""', '""deliver(orange,shelf)""']";If get_help holds and pickup the umbrella holds next, then deliver the orange to the shelf holds in the step after that.;"G ( ""get_help"" & X ""pickup(umbrella)"" -> X X ""deliver(orange,shelf)"" )";"G((get_help & X""pickup(umbrella)"") -> XX""deliver(orange,shelf)"")";G((ap_0 & Xap_1) -> XXap_2)
warehouse.jsonl;"['get_help', '""pickup(cake)""']";If pickup the cake happens infinitely often, then so does get_help.;"G F ""pickup(cake)"" -> G F ""get_help""";"GF""pickup(cake)"" -> GFget_help";GFap_1 -> GFap_0
warehouse.jsonl;"['""deliver(sink,shelf)""', '""pickup(refrigerator)""']";Every pickup the refrigerator is directly followed by droping off the sink to the shelf in the next step.;"G ( ""pickup(refrigerator)"" -> X ""deliver(sink,shelf)"" )";"G(""pickup(refrigerator)"" -> X""deliver(sink,shelf)"")";G(ap_1 -> Xap_0)
warehouse.jsonl;"['""search(book)""']";Find the book should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""search(book)"" & X ""search(book)"" ) )";"!G!(""search(book)"" & X""search(book)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', '""search(fork)""']";The system must Eventually, both get_help and search the fork hold simultaneously.;"F ( ""get_help"" & ""search(fork)"" )";"F(get_help & ""search(fork)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['""pickup(snowboard)""']";You must always avoid picking up the snowboard.;"G ( ! ""pickup(snowboard)"" )";"G!""pickup(snowboard)""";G!ap_0
warehouse.jsonl;"['get_help', 'idle', '""search(orange)""']";If idle holds and get_help holds next, then search the orange holds in the step after that.;"G ( ""idle"" & X ""get_help"" -> X X ""search(orange)"" )";"G((idle & Xget_help) -> XX""search(orange)"")";G((ap_1 & Xap_0) -> XXap_2)
warehouse.jsonl;"['idle', '""pickup(boat)""']";The system must Eventually, both idle and pickup the boat hold simultaneously.;"F ( ""idle"" & ""pickup(boat)"" )";"F(idle & ""pickup(boat)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['""pickup(book)""', '""search(dog)""', '""deliver(pizza,loading_dock)""']";If deliver the pizza to the loading_dock holds, then in the next step search the dog persists until pickuping the book holds, or else search the dog holds forever.;"""deliver(pizza,loading_dock)"" -> X ( ( ""search(dog)"" U ""pickup(book)"" ) | G ""search(dog)"" )";"""deliver(pizza,loading_dock)"" -> X((""search(dog)"" U ""pickup(book)"") | G""search(dog)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
warehouse.jsonl;"['""deliver(parking_meter,shelf)""']";You must always avoid deliver the parking_meter to the shelf.;"G ( ! ""deliver(parking_meter,shelf)"" )";"G!""deliver(parking_meter,shelf)""";G!ap_0
warehouse.jsonl;['get_help', 'idle'];If get_help happens infinitely often, then so does idle.;"G F ""get_help"" -> G F ""idle""";GFget_help -> GFidle;GFap_0 -> GFap_1
warehouse.jsonl;"['""pickup(spoon)""', '""pickup(frisbee)""']";Retrieve the spoon and pickup the frisbee will each happen at some point.;"F ""pickup(spoon)"" & F ""pickup(frisbee)""";"F""pickup(spoon)"" & F""pickup(frisbee)""";Fap_0 & Fap_1
warehouse.jsonl;"['""pickup(elephant)""']";Pick up the elephant should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""pickup(elephant)"" & X ""pickup(elephant)"" ) )";"!G!(""pickup(elephant)"" & X""pickup(elephant)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', '""search(tv_monitor)""']";If get_help happens infinitely often, then so does search the tv_monitor.;"G F ""get_help"" -> G F ""search(tv_monitor)""";"GFget_help -> GF""search(tv_monitor)""";GFap_0 -> GFap_1
warehouse.jsonl;"['""pickup(aeroplane)""', '""deliver(stop_sign,shelf)""']";Drop off the stop_signing to the shelf and pickup the aeroplane are mutually exclusive at all times.;"G ! ( ""deliver(stop_sign,shelf)"" & ""pickup(aeroplane)"" )";"G!(""deliver(stop_sign,shelf)"" & ""pickup(aeroplane)"")";G!(ap_1 & ap_0)
warehouse.jsonl;"['get_help', '""search(scissors)""']";Globally, if get_help occurs then finally search the scissors happens.;"G ( ""get_help"" -> F ""search(scissors)"" )";"G(get_help -> F""search(scissors)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;"['get_help', 'idle', '""deliver(cup,shelf)""']";Whenever neither get_help nor idle holds, deliver the cup to the shelf eventually holds.;"G ( ! ( ""get_help"" & ""idle"" ) -> F ""deliver(cup,shelf)"" )";"G(!(get_help & idle) -> F""deliver(cup,shelf)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['""deliver(tennis_racket,shelf)""', '""deliver(bicycle,shelf)""']";Whenever deliver the tennis_racket to the shelf holds, from the next step onwards deliver the bicycle to the shelf will eventually hold.;"G ( ""deliver(tennis_racket,shelf)"" -> X F ""deliver(bicycle,shelf)"" )";"G(""deliver(tennis_racket,shelf)"" -> XF""deliver(bicycle,shelf)"")";G(ap_0 -> XFap_1)
warehouse.jsonl;"['get_help', '""pickup(mouse)""']";Once pickup the mouse has occurred, get_help will never occur again.;"G ( ""pickup(mouse)"" -> X G ! ""get_help"" )";"G(""pickup(mouse)"" -> XG!get_help)";G(ap_1 -> XG!ap_0)
warehouse.jsonl;['get_help'];The system must always avoid geting help.;"G ( ! ""get_help"" )";G!get_help;G!ap_0
warehouse.jsonl;"['""deliver(bird,loading_dock)""']";From some point onwards, deliver the bird to the loading_dock never occurs again.;"F G ! ""deliver(bird,loading_dock)""";"FG!""deliver(bird,loading_dock)""";FG!ap_0
warehouse.jsonl;['get_help', 'idle'];When get_help happens, idle must hold now or in the next step.;"G ( ""get_help"" -> ( ""idle"" | X ""idle"" ) )";G(get_help -> (idle | Xidle));G(ap_0 -> (ap_1 | Xap_1))
warehouse.jsonl;"['""deliver(truck,loading_dock)""', '""pickup(tennis_racket)""']";The system must eventually pickup the tennis_racket and deliver the truck to the loading_dock.;"F ( ""pickup(tennis_racket)"" & ""deliver(truck,loading_dock)"" )";"F(""deliver(truck,loading_dock)"" & ""pickup(tennis_racket)"")";F(ap_0 & ap_1)
warehouse.jsonl;['get_help', 'idle'];Whenever idle holds, get_help holds exactly three steps later.;"G ( ""idle"" -> X ( X ( X ""get_help"" ) ) )";G(idle -> XXXget_help);G(ap_1 -> XXXap_0)
warehouse.jsonl;"['get_help', '""deliver(boat,loading_dock)""', '""search(wine_glass)""']";Whenever neither get_help nor search the wine_glass holds, deliver the boat to the loading_dock eventually holds.;"G ( ! ( ""get_help"" & ""search(wine_glass)"" ) -> F ""deliver(boat,loading_dock)"" )";"G(!(get_help & ""search(wine_glass)"") -> F""deliver(boat,loading_dock)"")";G(!(ap_0 & ap_2) -> Fap_1)
warehouse.jsonl;"['""search(snowboard)""', '""deliver(baseball_glove,shelf)""']";Our agent must Eventually, both deliver the baseball_glove to the shelf and search the snowboard hold simultaneously.;"F ( ""deliver(baseball_glove,shelf)"" & ""search(snowboard)"" )";"F(""deliver(baseball_glove,shelf)"" & ""search(snowboard)"")";F(ap_1 & ap_0)
warehouse.jsonl;"['""deliver(horse,loading_dock)""']";Deliver the horse to the loading_dock holds at all times.;"G ""deliver(horse,loading_dock)""";"G""deliver(horse,loading_dock)""";Gap_0
warehouse.jsonl;"['""deliver(broccoli,shelf)""']";You must always avoid handing over the broccoli to the shelf.;"G ( ! ""deliver(broccoli,shelf)"" )";"G!""deliver(broccoli,shelf)""";G!ap_0
warehouse.jsonl;"['""pickup(broccoli)""', '""search(handbag)""']";Once search the handbag has occurred, pickup the broccoli will never occur again.;"G ( ""search(handbag)"" -> X G ! ""pickup(broccoli)"" )";"G(""search(handbag)"" -> XG!""pickup(broccoli)"")";G(ap_1 -> XG!ap_0)
warehouse.jsonl;"['get_help', 'idle', '""pickup(umbrella)""']";If get_help holds, then in the next step idle persistsing until pickuping the umbrella holds, or else idle holds forever.;"""get_help"" -> X ( ( ""idle"" U ""pickup(umbrella)"" ) | G ""idle"" )";"get_help -> X((idle U ""pickup(umbrella)"") | Gidle)";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;['get_help'];Our agent must eventually, avoid geting help.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
warehouse.jsonl;"['idle', '""search(hair-drier)""', '""search(pizza)""']";If search the pizza holds and search the hair-drier holds next, then idle holds in the step after that.;"G ( ""search(pizza)"" & X ""search(hair-drier)"" -> X X ""idle"" )";"G((""search(pizza)"" & X""search(hair-drier)"") -> XXidle)";G((ap_2 & Xap_1) -> XXap_0)
warehouse.jsonl;['idle'];Remain still holds at all times.;"G ""idle""";Gidle;Gap_0
warehouse.jsonl;"['""search(microwave)""']";Find the microwave holds at all times.;"G ""search(microwave)""";"G""search(microwave)""";Gap_0
warehouse.jsonl;"['""deliver(baseball_bat,shelf)""']";Drop off the baseball_bat to the shelf holds at all times.;"G ""deliver(baseball_bat,shelf)""";"G""deliver(baseball_bat,shelf)""";Gap_0
warehouse.jsonl;"['get_help', '""search(laptop)""']";This controller must Eventually, both get_help and search the laptop hold simultaneously.;"F ( ""get_help"" & ""search(laptop)"" )";"F(get_help & ""search(laptop)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['idle', '""search(pizza)""']";Whenever idle holds, from the next step onwards search the pizza will eventually hold.;"G ( ""idle"" -> X F ""search(pizza)"" )";"G(idle -> XF""search(pizza)"")";G(ap_0 -> XFap_1)
warehouse.jsonl;"['get_help', 'idle', '""deliver(toaster,loading_dock)""']";If deliver the toaster to the loading_dock holds, then in the next step idle persists until calling for help holds, or else idle holds forever.;"""deliver(toaster,loading_dock)"" -> X ( ( ""idle"" U ""get_help"" ) | G ""idle"" )";"""deliver(toaster,loading_dock)"" -> X((idle U get_help) | Gidle)";ap_2 -> X((ap_1 U ap_0) | Gap_1)
warehouse.jsonl;"['get_help', '""search(baseball_glove)""', '""deliver(laptop,shelf)""']";If search the baseball_glove holds, then in the next step deliver the laptop to the shelf persists until get_help holds, or else deliver the laptop to the shelf holds forever.;"""search(baseball_glove)"" -> X ( ( ""deliver(laptop,shelf)"" U ""get_help"" ) | G ""deliver(laptop,shelf)"" )";"""search(baseball_glove)"" -> X((""deliver(laptop,shelf)"" U get_help) | G""deliver(laptop,shelf)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
warehouse.jsonl;"['get_help', '""pickup(dining_table)""', '""deliver(banana,loading_dock)""']";If pickup the dining_table holds and deliver the banana to the loading_dock holds next, then get_help holds in the step after that.;"G ( ""pickup(dining_table)"" & X ""deliver(banana,loading_dock)"" -> X X ""get_help"" )";"G((""pickup(dining_table)"" & X""deliver(banana,loading_dock)"") -> XXget_help)";G((ap_1 & Xap_2) -> XXap_0)
warehouse.jsonl;"['""deliver(sheep,shelf)""', '""pickup(oven)""']";You must eventually pickup the oven or deliver the sheep to the shelf.;"F ( ""pickup(oven)"" | ""deliver(sheep,shelf)"" )";"F(""deliver(sheep,shelf)"" | ""pickup(oven)"")";F(ap_0 | ap_1)
warehouse.jsonl;"['get_help', '""search(cell_phone)""', '""search(teddy-bear)""']";If every get_help is eventually followed by searching the teddy-bear, then search the cell_phone must occur infinitely often.;"G ( ""get_help"" -> F ""search(teddy-bear)"" ) -> G F ""search(cell_phone)""";"G(get_help -> F""search(teddy-bear)"") -> GF""search(cell_phone)""";G(ap_0 -> Fap_2) -> GFap_1
warehouse.jsonl;"['""pickup(toilet)""', '""deliver(baseball_bat,shelf)""']";Either pickup the toilet or deliver the baseball_bat to the shelf happens infinitely often.;"G F ""pickup(toilet)"" | G F ""deliver(baseball_bat,shelf)""";"GF""pickup(toilet)"" | GF""deliver(baseball_bat,shelf)""";GFap_0 | GFap_1
warehouse.jsonl;"['""deliver(suitcase,shelf)""', '""deliver(backpack,loading_dock)""']";Whenever deliver the suitcase to the shelf holds, from the next step onwards deliver the backpack to the loading_dock will eventually hold.;"G ( ""deliver(suitcase,shelf)"" -> X F ""deliver(backpack,loading_dock)"" )";"G(""deliver(suitcase,shelf)"" -> XF""deliver(backpack,loading_dock)"")";G(ap_0 -> XFap_1)
warehouse.jsonl;"['idle', '""deliver(banana,loading_dock)""', '""search(toaster)""']";Whenever deliver the banana to the loading_dock and search the toaster are equal, search the toaster and idle are equal as well.;"G ( ( ""deliver(banana,loading_dock)"" <-> ""search(toaster)"" ) -> ( ""search(toaster)"" <-> ""idle"" ) )";"G((""deliver(banana,loading_dock)"" <-> ""search(toaster)"") -> (idle <-> ""search(toaster)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
warehouse.jsonl;"['""search(book)""', '""search(sofa)""']";Every search the sofa is directly followed by looking for the book in the next step.;"G ( ""search(sofa)"" -> X ""search(book)"" )";"G(""search(sofa)"" -> X""search(book)"")";G(ap_1 -> Xap_0)
warehouse.jsonl;"['get_help', '""search(bird)""']";Whenever get_help holds, eventually search the bird will hold.;"G ( ""get_help"" -> F ""search(bird)"" )";"G(get_help -> F""search(bird)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;"['""search(tie)""']";Search for the tie holds at all times.;"G ""search(tie)""";"G""search(tie)""";Gap_0
warehouse.jsonl;"['""search(bed)""', '""pickup(refrigerator)""']";At every step, pickup the refrigerator equals the value of search the bed in the next step.;"G ( ""pickup(refrigerator)"" <-> X ""search(bed)"" )";"G(""pickup(refrigerator)"" <-> X""search(bed)"")";G(ap_1 <-> Xap_0)
warehouse.jsonl;"['""deliver(toothbrush,loading_dock)""', '""deliver(baseball_glove,shelf)""']";Drop off the toothbrush to the loading_dock and deliver the baseball_glove to the shelf never coincide, yet one of them is always true.;"G ( ! ( ""deliver(toothbrush,loading_dock)"" & ""deliver(baseball_glove,shelf)"" ) ) & G ( ""deliver(toothbrush,loading_dock)"" | ""deliver(baseball_glove,shelf)"" )";"G!(""deliver(baseball_glove,shelf)"" & ""deliver(toothbrush,loading_dock)"") & G(""deliver(baseball_glove,shelf)"" | ""deliver(toothbrush,loading_dock)"")";G!(ap_1 & ap_0) & G(ap_1 | ap_0)
warehouse.jsonl;"['get_help', '""search(tie)""', '""deliver(tv_monitor,loading_dock)""']";Whenever get_help and deliver the tv_monitor to the loading_dock are equal, deliver the tv_monitor to the loading_dock and search the tie are equal as well.;"G ( ( ""get_help"" <-> ""deliver(tv_monitor,loading_dock)"" ) -> ( ""deliver(tv_monitor,loading_dock)"" <-> ""search(tie)"" ) )";"G((""deliver(tv_monitor,loading_dock)"" <-> get_help) -> (""deliver(tv_monitor,loading_dock)"" <-> ""search(tie)""))";G((ap_2 <-> ap_0) -> (ap_2 <-> ap_1))
