NL;LTL;APs;lifted_lifted;source
If (prop_1), then you should do (prop_3), or always do (prop_2) .;(prop_1 -> prop_3) | Gprop_2;['prop_1', 'prop_2', 'prop_3'];(prop -> prop) | Gprop;lifted_data_pureLTL.jsonl
If (prop_1), then (prop_2), or always (prop_3) .;(prop_1 -> prop_2) | Gprop_3;['prop_1', 'prop_2', 'prop_3'];(prop -> prop) | Gprop;lifted_data_pureLTL.jsonl
Always (prop_1), and at the same time, negation (prop_3) is equivalent to (prop_2) .;(prop_2 <-> !prop_3) & Gprop_1;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) & Gprop;lifted_data_pureLTL.jsonl
If ( prop_3 ) does not happen is equivalent to ( prop_1 ) , then ( prop_2 ) .;(prop_1 <-> !prop_3) -> prop_2;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) -> prop;lifted_data_pureLTL.jsonl
It is the case that ( prop_3 ) is not true if and only if ( prop_2 ) is true, and this condition will hold until eventually ( prop_1 ) is true .;(prop_2 <-> !prop_3) U prop_1;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) U prop;lifted_data_pureLTL.jsonl
The scenario that ( prop_3 ) should not happen and ( prop_2 ) should happen are equivalent, until that ( prop_1 ) happens .;(prop_2 <-> !prop_3) U prop_1;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) U prop;lifted_data_pureLTL.jsonl
The scenario that ( prop_3 ) is false if and only if the scenario that ( prop_1 ) is true, and this should happen until at some time  point in the future that ( prop_2 ) is observed .;(prop_1 <-> !prop_3) U prop_2;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) U prop;lifted_data_pureLTL.jsonl
The scenario that ( prop_2 ) is false if and only if the scenario that ( prop_1 ) is true, and this should happen until at some time  point in the future that ( prop_3 ) is observed .;(prop_1 <-> !prop_2) U prop_3;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) U prop;lifted_data_pureLTL.jsonl
The case that ( prop_2 ) is not ture is equivalent to ( prop_1 ) is ture , which should be detected until ( prop_3 ) is true .;(prop_1 <-> !prop_2) U prop_3;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) U prop;lifted_data_pureLTL.jsonl
It should be the case that either not (prop_3) is equivalent to (prop_2) , or else (prop_1) finally happens .;(prop_2 <-> !prop_3) | Fprop_1;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) | Fprop;lifted_data_pureLTL.jsonl
Eventually make (prop_3) happen, or have a situation where not having (prop_2) is equivalent to having (prop_1).;(prop_1 <-> !prop_2) | Fprop_3;['prop_1', 'prop_2', 'prop_3'];(prop <-> !prop) | Fprop;lifted_data_pureLTL.jsonl
If it is equivalent to have ( prop_4 ) and ( prop_3 ) or to have ( prop_2 ) then ( prop_1 ) .;(prop_2 <-> (prop_3 & prop_4)) -> prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_4 ) and ( prop_3 ) is equivalent to ( prop_1 ) then ( prop_2 ) .;(prop_1 <-> (prop_3 & prop_4)) -> prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) -> prop;lifted_data_pureLTL.jsonl
If it is equivalent to have ( prop_4 ) and ( prop_1 ) or to have ( prop_3 ) then ( prop_2 ) .;(prop_3 <-> (prop_1 & prop_4)) -> prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_3 ) and ( prop_2 ) is equivalent to ( prop_1 ) then this scenario will hold until ( prop_4 ) .;(prop_1 <-> (prop_2 & prop_3)) U prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
It is required that at some point ( prop_4 ) and ( prop_1 ) are detected and this is equivalent to the scenario in which ( prop_3 ) is detected , and this will happen until ( prop_2 ) is detected .;(prop_3 <-> (prop_1 & prop_4)) U prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
If at some point ( prop_4 ) and ( prop_3 ) , and is equivalent to ( prop_1 ) , and this scenario will hold until at some other point ( prop_2 ) is detected .;(prop_1 <-> (prop_3 & prop_4)) U prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
It is required that at some point ( prop_2 ) and ( prop_3 ) are detected and this is equivalent to the scenario in which ( prop_4 ) is detected , and this will happen until ( prop_1 ) is detected .;(prop_4 <-> (prop_2 & prop_3)) U prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
If ( prop_4 ) and ( prop_3 ) is equivalent to ( prop_2 ) then this scenario will hold until ( prop_1 ) .;(prop_2 <-> (prop_3 & prop_4)) U prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
If at some point ( prop_1 ) and ( prop_4 ) , and is equivalent to ( prop_3 ) , and this scenario will hold until at some other point ( prop_2 ) is detected .;(prop_3 <-> (prop_1 & prop_4)) U prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop & prop)) U prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_1 ) implies ( prop_4 ) is equivalent to ( prop_2 ), then implies ( prop_3 ) .;(prop_2 <-> (prop_1 -> prop_4)) -> prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_1 ) leads to ( prop_2 ) is equivalent to ( prop_3 ) , then ( prop_4 ) .;(prop_3 <-> (prop_1 -> prop_2)) -> prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_2 ) then ( prop_3 ) is equivalent to ( prop_1 ) , then ( prop_4 ) .;(prop_1 <-> (prop_2 -> prop_3)) -> prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_4 ) implies ( prop_2 ) is equivalent to ( prop_3 ), then implies ( prop_1 ) .;(prop_3 <-> (prop_4 -> prop_2)) -> prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_1 ) then ( prop_4 ) is equivalent to ( prop_2 ) , then ( prop_3 ) .;(prop_2 <-> (prop_1 -> prop_4)) -> prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that ( prop_2 ) leads to ( prop_1 ) is equivalent to ( prop_3 ) , then ( prop_4 ) .;(prop_3 <-> (prop_2 -> prop_1)) -> prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop -> prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_2 ) happens and continues to happen until ( prop_1 ) is detected is equivalent to ( prop_3 ) , then ( prop_4 ) .;(prop_3 <-> (prop_2 U prop_1)) -> prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop U prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_2 ) happens and continues to happen until ( prop_1 ) is detected is equivalent to ( prop_4 ) , then ( prop_3 ) .;(prop_4 <-> (prop_2 U prop_1)) -> prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop U prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that either ( prop_4 ) or ( prop_1 ) is satisfied if and only if ( prop_3 ) is satisfied then ( prop_2 ) is also satisfied .;(prop_3 <-> (prop_1 | prop_4)) -> prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
If at some point ( prop_3 ) or ( prop_2 ) then the scenario is equivalent to ( prop_1 ) , it should be followed by ( prop_4 ) .;(prop_1 <-> (prop_2 | prop_3)) -> prop_4;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_2 ) or ( prop_1 ) is equivalent to ( prop_4 ) then ( prop_3 ) .;(prop_4 <-> (prop_1 | prop_2)) -> prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
If it is the case that either ( prop_4 ) or ( prop_3 ) is satisfied if and only if ( prop_2 ) is satisfied then ( prop_1 ) is also satisfied .;(prop_2 <-> (prop_3 | prop_4)) -> prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
If ( prop_4 ) or ( prop_3 ) is equivalent to ( prop_1 ) then ( prop_2 ) .;(prop_1 <-> (prop_3 | prop_4)) -> prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
If at some point ( prop_4 ) or ( prop_1 ) then the scenario is equivalent to ( prop_2 ) , it should be followed by ( prop_3 ) .;(prop_2 <-> (prop_1 | prop_4)) -> prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) -> prop;lifted_data_pureLTL.jsonl
It is required that at some point ( prop_1 ) or ( prop_2 ) is equivalent to ( prop_4 ) and this scenario will hold until ( prop_3 ) is detected .;(prop_4 <-> (prop_1 | prop_2)) U prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
The scenario in which ( prop_1 ) or ( prop_3 ) is detected should be equivalent to the scenario in which ( prop_4 ) is detected , until ( prop_2 ) is detected .;(prop_4 <-> (prop_1 | prop_3)) U prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
In case that at some point ( prop_1 ) or ( prop_4 ) is equivalent to ( prop_2 ) and this scenario is continued until ( prop_3 ) .;(prop_2 <-> (prop_1 | prop_4)) U prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
In case that at some point ( prop_1 ) or ( prop_4 ) is equivalent to ( prop_3 ) and this scenario is continued until ( prop_2 ) .;(prop_3 <-> (prop_1 | prop_4)) U prop_2;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
It is required that at some point ( prop_2 ) or ( prop_4 ) is equivalent to ( prop_3 ) and this scenario will hold until ( prop_1 ) is detected .;(prop_3 <-> (prop_2 | prop_4)) U prop_1;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
The scenario in which ( prop_4 ) or ( prop_2 ) is detected should be equivalent to the scenario in which ( prop_1 ) is detected , until ( prop_3 ) is detected .;(prop_1 <-> (prop_2 | prop_4)) U prop_3;['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> (prop | prop)) U prop;lifted_data_pureLTL.jsonl
If the occurrence of (prop_3) is equivalent to the occurrence of (prop_1), then it implies that (prop_2) should not happen.;(prop_1 <-> Fprop_3) -> !prop_2;['prop_1', 'prop_2', 'prop_3'];(prop <-> Fprop) -> !prop;lifted_data_pureLTL.jsonl
If (prop_2) is equivalent to (prop_3), and (prop_1), then (prop_4) .;(prop_2 <-> prop_3) & (prop_1 -> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
If ( prop_3 ) is equivalent to ( prop_1 ) and also if ( prop_2 ) then ( prop_4 ) .;(prop_1 <-> prop_3) & (prop_2 -> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_4) is equivalent to (prop_3), and if (prop_2) then (prop_1) .;(prop_3 <-> prop_4) & (prop_2 -> prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_2) is equivalent to (prop_4), and if (prop_3) then (prop_1) .;(prop_2 <-> prop_4) & (prop_3 -> prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
If (prop_2) is equivalent to (prop_3), and if (prop_4), then (prop_1) .;(prop_2 <-> prop_3) & (prop_4 -> prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_1) is the same as (prop_4), and if (prop_2), then (prop_3) .;(prop_1 <-> prop_4) & (prop_2 -> prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
If (prop_1) is equivalent to (prop_2), and when (prop_3) happens, then (prop_4) should also happen.;(prop_1 <-> prop_2) & (prop_3 -> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_3) is equivalent to (prop_4), and you do (prop_1), then you should do (prop_2) .;(prop_3 <-> prop_4) & (prop_1 -> prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
You do (prop_2) and it is equivalent to (prop_4), and you should do (prop_1) if you observe (prop_3) .;(prop_2 <-> prop_4) & (prop_1 -> prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_1) is the same as (prop_3), and if (prop_2), then (prop_4) .;(prop_1 <-> prop_3) & (prop_2 -> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
If ( prop_2 ) is equivalent to ( prop_4 ) and also if ( prop_3 ) then ( prop_1 ) .;(prop_2 <-> prop_4) & (prop_3 -> prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
(prop_1) is equivalent to (prop_4), and if you observe (prop_3), then you should do (prop_2) .;(prop_1 <-> prop_4) & (prop_3 -> prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop -> prop);lifted_data_pureLTL.jsonl
The scenario in which (prop_3) happens is equivalent to the scenario in which (prop_2) happens , and the scenario in which (prop_1) happens is equivalent to the scenario in which (prop_4) happens .;(prop_2 <-> prop_3) & (prop_1 <-> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
(prop_3) is equivalent to (prop_4) and (prop_1) is equivalent to (prop_2).;(prop_3 <-> prop_4) & (prop_1 <-> prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
(prop_2) is equivalent to (prop_4), and (prop_1) is equivalent to (prop_3).;(prop_2 <-> prop_4) & (prop_1 <-> prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
The scenario in which (prop_1) is equivalent to the scenario in which (prop_3) happens, and the scenario in which (prop_2) is equivalent to the scenario in which (prop_4) happens .;(prop_1 <-> prop_3) & (prop_2 <-> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
The scenario in which (prop_3) happens is equivalent to the scenario in which (prop_2) happens , and the scenario in which (prop_4) happens is equivalent to the scenario in which (prop_1) happens .;(prop_2 <-> prop_3) & (prop_1 <-> prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
The scenario in which (prop_4) is equivalent to the scenario in which (prop_1) happens, and the scenario in which (prop_3) is equivalent to the scenario in which (prop_2) happens .;(prop_1 <-> prop_4) & (prop_2 <-> prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop <-> prop);lifted_data_pureLTL.jsonl
When (prop_4) and (prop_1) are equivalent, (prop_3) should happen until (prop_2) .;(prop_1 <-> prop_4) & (prop_3 U prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
(prop_3) is equivalent to (prop_2), and (prop_1) continues to happen until (prop_4) happens.;(prop_2 <-> prop_3) & (prop_1 U prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
(prop_3) continues to happen until (prop_1) occurs, and (prop_2) is true if and only if (prop_4) is also true.;(prop_2 <-> prop_4) & (prop_3 U prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
First, hold (prop_2) until (prop_1) happens, and at the same time, ensure that (prop_3) happens if and only if (prop_4) happens.;(prop_3 <-> prop_4) & (prop_2 U prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
When (prop_4) and (prop_3) are equivalent, (prop_2) should happen until (prop_1) .;(prop_3 <-> prop_4) & (prop_2 U prop_1);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
Make sure (prop_4) is equivalent to (prop_2), and keep (prop_1) until (prop_3) .;(prop_2 <-> prop_4) & (prop_1 U prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
Make sure (prop_4) is equivalent to (prop_3), and keep (prop_1) until (prop_2) .;(prop_3 <-> prop_4) & (prop_1 U prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
First, (prop_1) until (prop_4), and make sure that (prop_3) is equivalent to (prop_2) .;(prop_2 <-> prop_3) & (prop_1 U prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
First, (prop_1) until (prop_3), and make sure that (prop_4) is equivalent to (prop_2) .;(prop_2 <-> prop_4) & (prop_1 U prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop U prop);lifted_data_pureLTL.jsonl
All of the following happens: (prop_4) or (prop_1), and (prop_2) and (prop_3) are equal in the truth values .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
The scenario in which ( prop_3 ) happens is equivalent to the scenario in which ( prop_2 ) happens, and either ( prop_1 ) or ( prop_4 ) should happen as well.;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
Either (prop_2) or (prop_3) should happen, and at the same time make sure (prop_4) is equivalent to (prop_1) .;(prop_1 <-> prop_4) & (prop_2 | prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
Either ( prop_2 ) or ( prop_3 ) should happen, and ( prop_4 ) occurs if and only if ( prop_1 ) is true.;(prop_1 <-> prop_4) & (prop_2 | prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
( prop_2 ) is equivalent to ( prop_4 ), and either ( prop_1 ) or ( prop_3 ) should happen.;(prop_2 <-> prop_4) & (prop_1 | prop_3);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
Check if (prop_3) is equivalent to (prop_2), and also (prop_1) or else (prop_4) .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
Check if (prop_2) is equivalent to (prop_3), and also (prop_1) or else (prop_4) .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
All of the following happens: (prop_1) or (prop_4), and (prop_2) and (prop_3) are equal in the truth values .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
(prop_2) and (prop_3) are the same, and either (prop_1) or (prop_4) .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
(prop_3) and (prop_2) are the same, and either (prop_1) or (prop_4) .;(prop_2 <-> prop_3) & (prop_1 | prop_4);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
Either (prop_2) or (prop_1) should happen, and at the same time make sure (prop_3) is equivalent to (prop_4) .;(prop_3 <-> prop_4) & (prop_1 | prop_2);['prop_1', 'prop_2', 'prop_3', 'prop_4'];(prop <-> prop) & (prop | prop);lifted_data_pureLTL.jsonl
It is required that (prop_1) is equivalent to (prop_2), and before the end (prop_3) should happen .;(prop_1 <-> prop_2) & Fprop_3;['prop_1', 'prop_2', 'prop_3'];(prop <-> prop) & Fprop;lifted_data_pureLTL.jsonl
Ensure that ( prop_3 ) is equivalent to ( prop_2 ) , and at some point in the future, ( prop_1 ) should happen.;(prop_2 <-> prop_3) & Fprop_1;['prop_1', 'prop_2', 'prop_3'];(prop <-> prop) & Fprop;lifted_data_pureLTL.jsonl
Get (prop_2) done, and make sure the scenario of (prop_1) is the same as the scenario of (prop_3) .;(prop_1 <-> prop_3) & Fprop_2;['prop_1', 'prop_2', 'prop_3'];(prop <-> prop) & Fprop;lifted_data_pureLTL.jsonl
( prop_2 ) should happen if and only if ( prop_1 ) happens , and at some point ( prop_3 ) happens .;(prop_1 <-> prop_2) & Fprop_3;['prop_1', 'prop_2', 'prop_3'];(prop <-> prop) & Fprop;lifted_data_pureLTL.jsonl
